,worker_id,package_id,region_id,weight,operation,label
1697,0,5114,6,9.735200426082434,PUT,False
1698,0,3994,15,12.281430732684475,PUT,False
1699,1,759,17,8.696978941060324,PUT,False
1700,0,2802,5,10.26389189295335,PUT,False
1701,0,3845,2,15.035313992740804,PUT,False
1702,1,1762,26,7.263248769131073,PUT,False
1703,0,4717,23,5.556109765262439,PUT,False
1704,0,5076,12,10.728358260558357,PUT,False
1705,1,3526,33,11.415762830704569,PUT,False
1706,1,9362,13,12.110743834206792,PUT,False
1707,0,2393,30,5.997270097332332,PUT,False
1708,1,2642,31,12.596161663396732,PUT,False
1709,1,7995,10,7.3232276688870845,PUT,False
1710,1,9787,31,11.82146823092759,PUT,False
1711,0,6407,3,14.279457841405087,PUT,False
1712,0,5927,29,7.411781219667702,PUT,False
1713,0,3039,42,6.489593087435259,PUT,False
1714,1,4210,12,7.625583385872388,PUT,False
1715,0,402,29,9.283718583026907,PUT,False
1716,0,2564,9,9.409306362662598,PUT,False
1717,1,4938,7,8.000206529854335,PUT,False
1718,0,7766,9,9.978109197258842,PUT,False
1719,0,6863,31,7.1149610069973015,PUT,False
1720,1,3407,1,11.352411857312823,PUT,False
1721,0,6470,42,12.701058559083236,PUT,False
1722,0,691,38,9.068983804885184,PUT,False
1723,1,7738,46,11.110830895558665,PUT,False
1724,0,6472,48,12.702743583593888,PUT,False
1725,0,9340,25,13.82712003083404,PUT,False
1726,1,3336,28,8.87155759436471,PUT,False
1727,1,3563,35,7.900823894643081,PUT,False
1728,1,7703,14,13.861804291506214,PUT,False
1729,0,6002,35,5.506774086747478,PUT,False
1730,0,67,5,7.898200470977497,PUT,False
1731,0,8412,17,10.24711595948763,PUT,False
1732,1,908,37,9.204364843695997,PUT,False
1733,0,425,24,10.992027755914757,PUT,False
1734,0,1010,17,9.714033192981097,PUT,False
1735,1,887,39,12.056995298701148,PUT,False
1736,0,5456,44,14.154737117282751,PUT,False
1737,1,601,16,8.545450734383472,PUT,False
1738,0,4159,38,9.953861798906276,PUT,False
1739,0,865,42,12.789368578375747,PUT,False
1740,0,2108,34,11.109674197397908,PUT,False
1741,1,754,41,9.934357226415985,PUT,False
1742,1,4084,31,8.672348577906822,PUT,False
1743,1,3955,9,11.000875894140858,PUT,False
1744,0,8590,21,9.090989728145237,PUT,False
1745,0,7060,15,12.229384043968572,PUT,False
1746,1,2680,25,8.42089824791853,PUT,False
1747,0,6167,47,13.390769817935578,PUT,False
1748,1,8878,11,12.493963844378753,PUT,False
1749,0,9965,34,14.336930525642442,PUT,False
1750,1,8368,8,8.849536081341265,PUT,False
1751,1,4566,25,8.20698032511193,PUT,False
1752,0,6179,38,7.434444602448004,PUT,False
1753,1,197,7,13.835917644316934,PUT,False
1754,0,5073,32,10.922060461340818,PUT,False
1755,0,5595,34,8.061012951515465,PUT,False
1756,1,5910,6,11.33720319523147,PUT,False
1757,1,2728,17,6.660566645495663,PUT,False
1758,0,6881,37,6.863663583674973,PUT,False
1759,1,8750,12,4.831687853938009,PUT,False
1760,0,5318,44,8.364891416986259,PUT,False
1761,1,7322,33,8.790553607979048,PUT,False
1762,1,2807,27,6.987743954987336,PUT,False
1763,1,3752,7,5.888560845569079,PUT,False
1764,0,7823,33,12.524304178169576,PUT,False
1765,1,9165,2,8.669296242725089,PUT,False
1766,1,2735,32,5.383052378059867,PUT,False
1767,1,3538,36,8.490358049866913,PUT,True
1768,0,5206,46,10.686891444215686,PUT,False
1769,1,300,39,7.076065930326111,PUT,False
1770,1,5600,40,12.404192778757212,PUT,False
1771,0,3723,12,8.565313030624194,PUT,False
1772,0,5042,9,8.636126553430529,PUT,False
1773,1,2094,37,7.672822967401209,PUT,False
1774,0,5364,43,8.89365516472092,PUT,False
1775,0,4179,20,9.783881112097358,PUT,False
1776,0,28,15,11.918909799626789,PUT,False
1777,1,4169,47,8.015914324453876,PUT,False
1778,0,3973,24,10.546270350212511,PUT,False
1779,0,649,5,9.644250277760653,PUT,False
1780,0,3066,48,7.908719991090272,PUT,False
1781,0,7854,23,9.932316740745815,PUT,False
1782,1,2026,9,8.493111570981982,PUT,False
1783,1,1761,4,6.453095444728112,PUT,False
1784,1,8954,25,7.590815041357678,PUT,False
1785,1,5448,1,9.814039912213275,PUT,False
1786,0,5314,21,7.522085350476702,PUT,False
1787,0,6039,47,11.279752753469152,PUT,False
1788,1,2637,12,6.587981460673506,PUT,False
1789,1,3367,40,13.270193008762316,PUT,False
1790,0,5682,8,10.104389588026502,PUT,False
1791,1,6044,44,11.566463798563968,PUT,False
1792,0,2299,2,10.648964117252579,PUT,False
1793,1,2161,5,7.775588590561356,PUT,False
1794,0,542,14,10.191769639772923,PUT,False
1795,0,9330,31,9.461956732072213,PUT,False
1796,1,7150,15,7.765303780642968,PUT,False
1797,1,5676,38,5.779917096157578,PUT,False
1798,0,8937,49,9.020716458659773,PUT,False
1799,0,8250,0,14.67750826249717,PUT,False
1800,0,9123,30,8.19975037314045,PUT,False
1801,1,6920,4,9.557007291724954,PUT,False
1802,0,6816,5,7.168429226715734,PUT,False
1803,1,289,18,8.032557192645445,PUT,False
1804,0,1223,45,6.887963190775754,PUT,False
1805,0,9998,17,7.061327995822673,PUT,False
1806,0,3787,4,7.959544643473192,PUT,False
1807,1,3816,24,8.048485195266345,PUT,False
1808,0,7962,46,9.26949006000006,PUT,False
1809,1,7191,31,9.024472414071672,PUT,False
1810,1,7730,29,12.95568878841552,PUT,False
1811,1,5182,42,9.0997479120276,PUT,False
1812,0,3048,3,12.29053892389604,PUT,False
1813,0,5686,44,8.626543288433943,PUT,False
1814,0,1921,47,11.143573438510074,PUT,False
1815,0,7142,36,13.275792684814594,PUT,False
1816,1,464,25,9.89009209470317,PUT,False
1817,0,841,20,6.706069188625695,PUT,False
1818,0,8633,22,6.817627827201102,PUT,False
1819,0,7809,38,9.783912543951809,PUT,False
1820,0,1822,1,9.272443206198874,PUT,False
1821,1,9744,48,11.392266412590505,PUT,False
1822,1,8902,28,12.422091122644458,PUT,False
1823,0,115,7,9.470045889942458,PUT,False
1824,1,5569,6,12.000077287016701,PUT,False
1825,0,866,44,11.077991116657268,PUT,False
1826,0,9703,11,11.560835859898988,PUT,False
1827,0,3309,39,8.263273385987029,PUT,False
1828,0,8417,6,9.64665055140825,PUT,False
1829,0,6146,22,6.677873298452576,PUT,False
1830,1,8398,15,11.369381332514568,PUT,False
1831,0,7456,5,12.18749838876845,PUT,False
1832,0,7541,6,9.603955022982406,PUT,False
1833,0,3487,8,9.318562383769804,PUT,False
1834,0,8743,27,10.80270069688324,PUT,False
1835,1,2450,25,9.518813705388194,PUT,False
1836,1,548,12,7.6160957410289685,PUT,False
1837,0,6134,14,10.956712232989817,PUT,False
1838,1,3018,42,11.00497318588931,PUT,False
1839,1,769,3,12.047590875515342,PUT,False
1840,0,7259,5,8.36185817004962,PUT,False
1841,1,6644,13,6.232856050194813,PUT,False
1842,1,8502,1,9.121417526264233,PUT,False
1843,1,8620,13,9.850748679486822,PUT,False
1844,1,4659,44,14.405921874714872,PUT,False
1845,1,5735,25,6.415247568506329,PUT,False
1846,1,243,14,9.351208958499823,PUT,False
1847,0,1133,2,7.894885383573502,PUT,False
1848,1,7718,30,6.957324723939962,PUT,False
1849,0,5950,25,8.23464927622186,PUT,False
1850,1,1058,47,8.599098012072613,PUT,False
1851,0,9160,24,13.379836343191421,PUT,False
1852,1,3576,32,6.291675690476103,PUT,False
1853,1,720,25,9.838829441476745,PUT,False
1854,0,1508,34,8.033527845309095,PUT,False
1855,1,6465,33,9.745645004150811,PUT,False
1856,0,9654,8,6.18738467658873,PUT,False
1857,1,882,47,7.667232101804948,PUT,False
1858,0,9482,21,7.231524870767394,PUT,False
1859,0,6548,28,13.635438067423937,PUT,False
1860,0,1565,41,7.680576565379045,PUT,False
1861,1,241,11,9.372259633886502,PUT,False
1862,0,4097,4,8.837017886109122,PUT,False
1863,0,8917,44,5.764321889643407,PUT,False
1864,1,2771,46,8.923570639064044,PUT,False
1865,0,6478,21,12.54101122387646,PUT,False
1866,0,3031,45,13.25394492801195,PUT,False
1867,0,2943,11,10.6607851385176,PUT,False
1868,0,3436,24,6.460513370567632,PUT,False
1869,0,7442,46,7.507701802137452,PUT,False
1870,0,6633,45,10.244148654660336,PUT,False
1871,0,8831,10,9.43776620162017,PUT,False
1872,1,748,10,11.983671890593705,PUT,False
1873,0,396,43,8.754148537439935,PUT,False
1874,1,7772,20,10.261373142269298,PUT,False
1875,1,5960,44,9.802304722178032,PUT,False
1876,0,4788,20,10.745087219004867,PUT,False
1877,0,3916,23,13.358295640890379,PUT,False
1878,0,7917,9,7.952816919982186,PUT,False
1879,1,8080,47,5.973108965498322,PUT,False
1880,1,7947,25,6.029126837489658,PUT,False
1881,1,5704,33,8.901072383817164,PUT,False
1882,1,8029,30,9.584587023974283,PUT,False
1883,0,3927,17,13.034187834883337,PUT,False
1884,1,9083,39,9.580436332466121,PUT,True
1885,1,8207,21,9.34969540842658,PUT,False
1886,1,1816,45,12.169390147140392,PUT,False
1887,1,487,37,6.0200748350739515,PUT,False
1888,0,2314,44,10.26926993295364,PUT,False
1889,0,986,3,14.036721729948214,PUT,False
1890,1,9224,28,6.664921440919585,PUT,False
1891,0,5964,20,7.8634746150057335,PUT,False
1892,0,8936,8,8.70745936371346,PUT,False
1893,0,5728,31,9.252290738650855,PUT,False
1894,0,1157,23,8.981509338098405,PUT,False
1895,0,4754,0,9.90306861280586,PUT,False
1896,1,8253,14,8.943415833254791,PUT,False
1897,1,1292,0,10.599394376123563,PUT,False
1898,1,9783,26,8.683450989972025,PUT,False
1899,1,6318,5,9.68195851454505,PUT,False
1900,0,2459,27,10.103297673561556,PUT,False
1901,0,9692,47,6.739786276160588,PUT,False
1902,1,8179,12,7.1575515912161585,PUT,False
1903,1,5290,31,7.271230544355009,PUT,True
1904,0,3665,39,10.65266600190258,PUT,False
1905,1,2645,40,9.050255976460946,PUT,False
1906,0,3560,43,7.833436738556646,PUT,False
1907,1,1301,13,11.044384728655993,PUT,False
1908,0,8583,30,12.494104861570342,PUT,False
1909,0,3144,26,13.449489750289116,PUT,False
1910,0,616,8,10.814875584867409,PUT,False
1911,1,2737,49,11.534103854763073,PUT,False
1912,0,5457,13,7.458446170490436,PUT,False
1913,1,9090,42,11.924146610771063,PUT,False
1914,0,8025,5,9.013369699775458,PUT,False
1915,1,7439,7,9.801071790478456,PUT,False
1916,0,5875,45,10.081507298007544,PUT,False
1917,0,7016,33,12.529316750312228,PUT,False
1918,0,3355,20,9.038530317410583,PUT,False
1919,0,4078,33,9.046670506709164,PUT,False
1920,1,9719,36,8.63993322682392,PUT,False
1921,0,7176,0,7.739122350818197,PUT,False
1922,0,5272,21,5.824847337002404,PUT,False
1923,1,9289,45,7.68435486348708,PUT,False
1924,1,528,30,10.367616491822059,PUT,False
1925,0,737,32,6.84652500118688,PUT,False
1926,1,513,8,10.481493638046045,PUT,False
1927,0,4384,42,13.446192445533738,PUT,False
1928,1,608,6,9.74625011385559,PUT,False
1929,0,5895,33,10.75279590805416,PUT,False
1930,1,4861,30,9.426701809031393,PUT,False
1931,0,1456,9,10.234578215215823,PUT,False
1932,0,7925,22,12.531234972026576,PUT,False
1933,1,9196,37,8.6596759478681,PUT,False
1934,0,656,6,10.843898149498306,PUT,False
1935,0,9390,42,5.186039861174346,PUT,False
1936,0,6725,42,8.931220935220148,PUT,False
1937,1,8035,28,12.281045056803165,PUT,False
1938,1,2302,39,13.289929176299822,PUT,False
1939,0,1479,40,9.739070695114577,PUT,False
1940,1,1298,40,12.17549392121599,PUT,False
1941,1,7092,0,11.645112495276015,PUT,False
1942,0,767,7,8.103632294131396,PUT,False
1943,0,9393,43,7.259156487913636,PUT,False
1944,0,2190,16,15.176397820004619,PUT,False
1945,0,4694,9,9.024711691611248,PUT,True
1946,1,4098,27,9.228209460484145,PUT,False
1947,1,1374,14,11.197870132533149,PUT,False
1948,0,1481,41,9.499603861721814,PUT,False
1949,0,7039,21,14.158207899291062,PUT,False
1950,1,7382,41,10.932225856133607,PUT,False
1951,1,4661,20,13.509447926116055,PUT,False
1952,0,5506,40,5.301541513282764,PUT,False
1953,1,2144,9,13.286825104646105,PUT,False
1954,0,8376,35,9.314387856869747,PUT,False
1955,1,2448,36,11.662559827562353,PUT,False
1956,0,8263,11,6.512824286462976,PUT,False
1957,0,5320,43,11.249709084152826,PUT,False
1958,0,5007,46,7.645444377693868,PUT,False
1959,1,8772,41,7.709959583055002,PUT,False
1960,1,8118,0,6.121393986171032,PUT,True
1961,1,2753,4,8.98395974387377,PUT,False
1962,1,9555,18,10.012821078964809,PUT,False
1963,1,370,45,7.801647325686137,PUT,False
1964,1,8862,22,10.713317837828706,PUT,False
1965,1,4673,9,11.83646677406856,PUT,False
1966,1,5997,1,12.206104221114778,PUT,False
1967,1,2066,2,10.303768136919315,PUT,False
1968,1,7388,48,10.29448520493211,PUT,False
1969,1,8966,32,9.858796615450379,PUT,False
1970,1,5710,48,6.263276831522444,PUT,False
1971,1,6841,34,9.349149217278283,PUT,False
1972,1,349,45,6.442139328101906,PUT,False
1973,1,8367,19,10.402485715128261,PUT,False
1974,1,4697,6,12.882799017415616,PUT,False
1975,0,7740,45,9.212062750723371,PUT,False
1976,1,152,10,8.662464704710997,PUT,False
1977,0,8079,34,8.565088961284394,PUT,False
1978,1,1530,30,5.166645393195222,PUT,False
1979,1,1580,32,7.013461446690186,PUT,False
1980,1,7078,21,6.66379272557889,PUT,False
1981,0,7588,17,9.29442065540826,PUT,False
1982,1,7589,24,8.698891339892379,PUT,False
1983,0,9803,19,7.73634178058611,PUT,False
1984,1,705,37,6.875404320946305,PUT,False
1985,0,4954,29,10.843392238785563,PUT,False
1986,1,5579,2,7.862988426756865,PUT,False
1987,1,4590,17,12.906818847753529,PUT,False
1988,0,5990,35,13.25222449992924,PUT,False
1989,0,3265,44,11.03784873383956,PUT,False
1990,1,6505,32,7.378583516125422,PUT,False
1991,1,366,30,11.213458421815934,PUT,False
1992,1,5142,34,12.003903143637679,PUT,False
1993,0,4689,10,9.748754877995342,PUT,False
1994,1,9928,4,11.412788330698685,PUT,False
1995,0,9150,21,8.11041705753591,PUT,False
1996,0,8670,5,7.059879767528299,PUT,False
1997,0,681,28,7.249799864449227,PUT,False
1998,0,9859,42,9.248155625004587,PUT,False
1999,1,7298,13,9.683088217309015,PUT,False
2000,1,1032,11,10.9914872048155,PUT,False
2001,0,2164,24,8.940462695091169,PUT,False
2002,0,2870,5,5.425970479696928,PUT,False
2003,1,855,30,7.043055742640793,PUT,False
2004,1,342,39,13.977878742731535,PUT,False
2005,0,6235,29,10.062035192028763,PUT,False
2006,0,3289,9,12.632923656405408,PUT,False
2007,0,7866,10,6.848247513265404,PUT,False
2008,1,7756,6,10.044083562430691,PUT,False
2009,0,2806,7,14.044765168042636,PUT,False
2010,1,1893,32,9.018982746829138,PUT,False
2011,1,6598,10,8.68660709799046,PUT,False
2012,1,3426,18,7.33102055070588,PUT,False
2013,0,1987,30,9.926465136279631,PUT,False
2014,1,98,23,9.48289018895435,PUT,False
2015,0,4086,36,7.9990398999954815,PUT,False
2016,0,5697,29,14.857577626654026,PUT,False
2017,0,2044,20,8.668082371469527,PUT,False
2018,0,2336,18,9.099742227489209,PUT,False
2019,0,7187,2,10.16202826093934,PUT,False
2020,1,8329,19,11.574341776495078,PUT,False
2021,1,5365,12,5.754045414357125,PUT,False
2022,1,3765,5,13.456203365200427,PUT,False
2023,0,4879,42,9.674143661138402,PUT,False
2024,1,5118,16,13.25359519923346,PUT,False
2025,0,6019,1,10.622367831958567,PUT,False
2026,1,5871,46,10.00748137364238,PUT,False
2027,0,3856,23,11.62213982279382,PUT,False
2028,0,7942,5,7.090871188595781,PUT,False
2029,1,1400,7,12.616044235115528,PUT,False
2030,1,3089,41,11.152301260649141,PUT,False
2031,1,474,24,9.78659996544097,PUT,False
2032,1,7593,14,8.778868826113097,PUT,False
2033,1,5696,7,7.099729403184105,PUT,False
2034,1,9724,36,7.701905703504965,PUT,False
2035,0,7246,4,12.162578979409217,PUT,False
2036,0,7993,19,11.66083080459176,PUT,False
2037,0,6977,0,10.154407103481285,PUT,False
2038,0,2665,48,12.533286874860927,PUT,False
2039,1,3386,49,12.128343664932435,PUT,False
2040,0,8631,10,6.067129213507253,PUT,False
2041,0,9579,33,14.194831237169302,PUT,False
2042,1,5116,12,7.454601268437884,PUT,False
2043,0,8192,12,13.078193803701016,PUT,False
2044,1,7488,9,13.762932062041804,PUT,False
2045,0,3716,14,9.501069323315779,PUT,False
2046,0,4488,46,10.132532008956046,PUT,False
2047,0,1458,22,10.934744714298764,PUT,False
2048,0,9941,42,8.244832217063744,PUT,False
2049,1,8335,12,12.793851544223482,PUT,False
2050,0,7984,5,12.576427799483552,PUT,False
2051,1,1632,13,9.915040496524943,PUT,False
2052,1,6638,10,6.409023636800735,PUT,False
2053,1,2069,43,9.397176964201108,PUT,False
2054,1,1099,16,13.377778204641904,PUT,False
2055,1,8731,25,13.834781068690194,PUT,False
2056,0,3362,29,12.089130138586352,PUT,False
2057,0,515,11,7.645709820743429,PUT,False
2058,1,3893,14,6.861728785745449,PUT,False
2059,0,9030,15,10.426363935242234,PUT,False
2060,0,37,26,13.518356352019746,PUT,False
2061,1,6035,24,12.689417093202318,PUT,False
2062,0,1947,11,11.264394297540537,PUT,False
2063,0,8636,20,7.858783989890547,PUT,False
2064,1,9460,33,10.598909637727592,PUT,False
2065,1,9726,8,12.035590527107319,PUT,False
2066,1,2157,34,7.330866911734456,PUT,False
2067,0,5300,14,13.733900520816439,PUT,False
2068,1,5278,12,14.624367389794013,PUT,False
2069,0,1404,5,8.43943371603138,PUT,False
2070,0,6097,9,10.349229384106843,PUT,False
2071,1,2827,39,9.688112915710809,PUT,False
2072,1,7518,12,7.00885859371047,PUT,False
2073,0,5736,2,5.773133482807153,PUT,False
2074,0,1104,14,13.095147420689358,PUT,False
2075,1,3241,42,11.706334489653365,PUT,False
2076,1,3656,18,8.883374977671576,PUT,False
2077,1,9597,31,9.94491246943776,PUT,False
2078,1,2769,43,10.279796509705367,PUT,False
2079,0,1767,20,7.649102193562222,PUT,False
2080,0,1854,43,10.520621631611563,PUT,False
2081,1,6998,24,9.773906494931461,PUT,False
2082,0,276,45,11.755029824114342,PUT,False
2083,0,5199,31,9.55392023694252,PUT,False
2084,0,1904,9,8.424937877823755,PUT,False
2085,1,6828,48,7.288639918571,PUT,False
2086,1,2058,25,7.623337647245746,PUT,False
2087,1,9013,23,9.041602205053236,PUT,True
2088,1,2064,4,8.44572007343493,PUT,False
2089,0,3128,26,11.720419306876607,PUT,False
2090,1,8714,42,12.376799220720901,PUT,False
2091,1,5436,30,10.47610458735739,PUT,False
2092,0,8456,0,14.154854538761443,PUT,False
2093,1,4676,42,6.08470634335495,PUT,True
2094,0,3931,39,6.963803945169181,PUT,False
2095,0,1191,48,9.978236125134167,PUT,False
2096,0,4332,19,10.245213804257242,PUT,False
2097,1,6773,11,12.332455200952335,PUT,False
2098,0,9821,14,5.8057716264783865,PUT,False
2099,1,6230,40,8.341320106379914,PUT,False
2100,1,1616,38,5.629192301201538,PUT,False
2101,1,9397,22,6.553943137206936,PUT,False
2102,1,3745,37,11.109242194955897,PUT,False
2103,1,6723,3,7.981844276678039,PUT,False
2104,1,1605,36,11.61891729169035,PUT,False
2105,0,1086,31,9.652534643184183,PUT,False
2106,0,436,0,6.890342878213424,PUT,False
2107,1,7348,0,9.043063262748536,PUT,False
2108,0,8221,24,8.512484380394108,PUT,False
2109,0,7699,38,6.070175020846838,PUT,False
2110,1,6742,23,9.833503685085395,PUT,False
2111,1,5001,22,8.957531015850627,PUT,False
2112,0,8083,19,7.3057580888625475,PUT,False
2113,0,4242,6,7.170338250856742,PUT,False
2114,0,1489,9,8.549062105406641,PUT,False
2115,1,8256,49,7.837718760001073,PUT,False
2116,0,5935,36,12.491264330626136,PUT,False
2117,0,7744,26,6.456940634419803,PUT,False
2118,0,6363,28,9.86166091532884,PUT,False
2119,1,8280,20,11.166996008063217,PUT,False
2120,0,6031,33,14.387793939221877,PUT,False
2121,1,2129,2,7.047594875633845,PUT,False
2122,0,5954,49,13.27714576629174,PUT,False
2123,0,3910,9,8.189417487989614,PUT,False
2124,1,2663,28,7.09813181487404,PUT,False
2125,0,6843,3,10.108581971103035,PUT,False
2126,0,7276,20,10.581859067850855,PUT,False
2127,0,9221,47,6.337179126604637,PUT,False
2128,1,2065,35,11.865291200772386,PUT,False
2129,0,4407,23,8.671199264965615,PUT,False
2130,1,3790,28,10.40755865339535,PUT,False
2131,1,8325,23,13.37448189643279,PUT,False
2132,0,6308,39,9.49412080508521,PUT,False
2133,0,1462,48,11.565477388842003,PUT,False
2134,1,5425,26,7.000889679827372,PUT,False
2135,0,7062,13,11.41543441599678,PUT,False
2136,1,9689,8,13.347910868323511,PUT,False
2137,1,600,18,8.362225217983827,PUT,False
2138,0,1324,45,11.99883058971672,PUT,False
2139,0,2253,34,9.064602015423215,PUT,False
2140,0,1663,28,11.419461439960823,PUT,False
2141,0,312,49,13.231849583502685,PUT,False
2142,0,385,13,7.101461006394603,PUT,False
2143,0,484,30,12.432126905007117,PUT,False
2144,0,2375,28,11.12904299029748,PUT,False
2145,0,522,9,11.699485712030407,PUT,False
2146,0,8060,38,8.27978991742174,PUT,False
2147,0,3495,2,10.201652787898903,PUT,False
2148,0,8383,16,7.819313396318137,PUT,False
2149,1,5498,47,10.81708460719522,PUT,False
2150,1,191,9,9.094174568758286,PUT,True
2151,1,4505,43,11.85861707053271,PUT,False
2152,1,9913,43,7.267903066847103,PUT,False
2153,1,13,32,12.34248333245957,PUT,False
2154,1,9949,20,8.375876828574556,PUT,False
2155,0,2748,29,12.207650491282589,PUT,False
2156,1,9287,15,11.636156687388818,PUT,False
2157,0,9807,19,11.096248831281834,PUT,False
2158,0,6360,10,12.014826764503535,PUT,False
2159,0,6705,44,11.140329162874867,PUT,False
2160,1,8517,19,11.432436969365067,PUT,False
2161,1,7304,43,10.414595514407127,PUT,False
2162,0,1198,38,10.466367967950152,PUT,False
2163,0,5130,32,9.09096910673528,PUT,False
2164,1,7886,33,9.687303195547267,PUT,False
2165,1,6625,43,7.645327941452301,PUT,False
2166,1,771,45,5.505545177611468,PUT,False
2167,1,4080,7,11.302315605597117,PUT,False
2168,1,8194,2,7.833111240326195,PUT,False
2169,0,2880,34,13.576257424284323,PUT,False
2170,1,6258,40,8.93644839014017,PUT,False
2171,0,486,16,9.42195713808222,PUT,False
2172,1,8807,7,11.41090860640911,PUT,False
2173,0,858,1,10.76466608967963,PUT,True
2174,1,5337,3,7.174273319964162,PUT,False
2175,0,3094,29,6.086893912373215,PUT,False
2176,1,2773,12,13.041894629764691,PUT,False
2177,0,3985,42,6.838311981373456,PUT,False
2178,1,8577,25,12.644509562967606,PUT,False
2179,0,9784,26,11.250934172966591,PUT,False
2180,0,6558,33,7.236513482206792,PUT,False
2181,0,2070,36,7.571134842208936,PUT,False
2182,1,7433,4,14.043862354923656,PUT,False
2183,1,1766,0,10.625872476575735,PUT,False
2184,1,9440,29,11.063901209459418,PUT,False
2185,0,5330,21,6.2459509447676105,PUT,False
2186,1,377,35,7.135639398838706,PUT,False
2187,0,2446,20,12.114001396063212,PUT,False
2188,1,3420,4,7.436332175619319,PUT,False
2189,1,1970,21,11.941818619136862,PUT,False
2190,1,6565,44,7.019081592244943,PUT,False
2191,1,5805,17,6.959983517879344,PUT,False
2192,1,668,10,12.637788705775998,PUT,False
2193,0,6731,42,9.176018316838723,PUT,False
2194,0,6457,17,13.617345249883796,PUT,False
2195,1,11,10,11.706147225997425,PUT,False
2196,1,4975,39,10.988084234342994,PUT,False
2197,0,6777,19,11.176805772342378,PUT,False
2198,0,3073,42,10.203567906451399,PUT,False
2199,0,6356,37,12.889405379381186,PUT,False
2200,1,7686,22,8.32436484449801,PUT,False
2201,0,4413,19,11.321960191326186,PUT,False
2202,0,6306,33,9.812901274811189,PUT,False
2203,0,8129,34,14.906573113185988,PUT,False
2204,1,7245,44,13.515865276439857,PUT,False
2205,0,2935,30,13.719272806379365,PUT,False
2206,0,4154,39,9.850151428028605,PUT,False
2207,0,6551,39,8.999340952682424,PUT,False
2208,0,3612,33,10.160510954069524,PUT,False
2209,1,6741,47,8.549748450564048,PUT,False
2210,0,2858,12,7.40496856879769,PUT,False
2211,0,8927,41,9.981645944774515,PUT,False
2212,0,2599,7,13.704727985932177,PUT,False
2213,1,321,8,6.989594321620033,PUT,False
2214,1,5991,44,10.912900577601947,PUT,False
2215,0,3731,31,13.670920822098907,PUT,False
2216,0,64,3,11.038813830483987,PUT,False
2217,1,8712,44,10.21265685872599,PUT,False
2218,1,5367,33,10.10113002175539,PUT,False
2219,0,1770,8,8.6216999977915,PUT,False
2220,1,4634,31,14.305648710678524,PUT,False
2221,0,123,5,6.140686002518127,PUT,False
2222,0,6265,10,9.69193648925587,PUT,False
2223,1,3277,27,13.046847809488241,PUT,False
2224,0,9898,10,11.694476034005662,PUT,False
2225,1,1265,2,14.804473952670373,PUT,False
2226,0,2656,14,12.88031973693084,PUT,True
2227,0,1314,47,10.287322538580106,PUT,False
2228,0,7004,1,6.157348441757793,PUT,False
2229,0,6942,39,11.151285279752406,PUT,False
2230,0,831,10,15.76842805483893,PUT,False
2231,1,4471,39,8.575794749999806,PUT,False
2232,0,5177,49,10.074961464283426,PUT,False
2233,0,2433,39,10.525842206122707,PUT,False
2234,0,7840,18,6.215330484556393,PUT,False
2235,1,7822,6,7.753981306177765,PUT,False
2236,0,1326,31,10.927501956126093,PUT,False
2237,0,7193,44,10.957265530351757,PUT,False
2238,1,2978,21,14.011335187472335,PUT,False
2239,0,7706,5,7.094139045033663,PUT,False
2240,0,6403,48,5.316872604486093,PUT,False
2241,1,4775,6,6.463028476330442,PUT,False
2242,0,9061,37,13.569324533634305,PUT,False
2243,1,9933,10,11.300492107932897,PUT,False
2244,1,3171,5,13.192817018798877,PUT,False
2245,1,3287,28,13.653611351772252,PUT,False
2246,1,4992,18,10.357749484099532,PUT,False
2247,1,9074,31,11.973568664677298,PUT,False
2248,0,1998,15,7.504704971644161,PUT,False
2249,0,7763,43,11.718039311754241,PUT,False
2250,1,6716,36,6.102194823254295,PUT,False
2251,1,6222,46,7.396816058824203,PUT,False
2252,0,4486,14,10.599806957044073,PUT,False
2253,1,2022,29,9.681449099792326,PUT,False
2254,0,9674,3,8.044286745590867,PUT,False
2255,0,5619,5,6.757253358496779,PUT,False
2256,0,8267,25,13.56877972342273,PUT,False
2257,1,7853,12,11.969644491515783,PUT,False
2258,1,5310,20,9.899967057284854,PUT,False
2259,1,6952,12,11.141671616779288,PUT,False
2260,1,671,2,12.32374023114729,PUT,False
2261,1,5238,22,6.776535665100134,PUT,False
2262,0,5123,46,7.147796024579528,PUT,False
2263,0,3016,1,6.613593519611323,PUT,False
2264,1,8153,17,10.280563517413402,PUT,False
2265,1,2606,28,9.321741582822947,PUT,False
2266,1,807,9,9.612527607758262,PUT,False
2267,1,3139,43,8.178006269465904,PUT,False
2268,0,8288,12,12.03997900459226,PUT,False
2269,0,8721,8,6.8263034875576984,PUT,False
2270,0,5976,28,11.801994527250637,PUT,False
2271,1,502,13,9.723762457802543,PUT,False
2272,0,1190,40,12.957124098477067,PUT,False
2273,0,8239,1,11.301511835942451,PUT,True
2274,1,389,13,9.902575691375779,PUT,False
2275,1,9149,28,6.244418955671121,PUT,False
2276,1,3185,34,11.954064350041602,PUT,False
2277,1,1718,17,6.635743491742519,PUT,False
2278,0,248,29,10.167610244287946,PUT,False
2279,1,6826,37,7.395274438046991,PUT,False
2280,0,4100,43,5.9769630756507945,PUT,False
2281,0,8498,0,11.377535761718876,PUT,False
